time,x,y
437.562,352,73
437.604,352,73
437.646,353,74
437.687,353,74
437.729,353,74
437.771,353,74
437.812,353,74
437.854,353,74
437.896,353,74
437.937,352,74
437.979,352,74
438.021,351,74
438.063,352,74
438.104,352,74
438.146,352,74
438.188,352,74
438.229,352,74
438.271,352,74
438.313,351,74
438.355,352,75
438.396,351,74
438.438,350,75
438.480,350,75
438.521,351,75
438.563,351,75
438.605,351,75
438.647,351,75
438.688,351,75
438.730,351,75
438.772,351,75
438.813,351,75
438.855,351,75
438.897,351,75
438.939,351,75
438.980,352,75
439.022,351,75
439.064,351,75
439.105,351,75
439.147,352,75
439.189,351,75
439.230,351,75
439.272,351,75
439.314,351,75
439.356,350,75
439.397,351,75
439.439,351,75
439.481,351,75
439.522,351,75
439.564,351,75
439.606,352,75
439.648,352,75
439.689,351,75
439.731,352,75
439.773,352,75
439.814,352,75
439.856,352,75
439.898,352,75
439.939,351,75
439.981,352,75
440.023,351,75
440.065,352,75
440.106,352,75
440.148,352,75
440.190,352,75
440.231,352,75
440.273,352,75
440.315,352,75
440.357,352,75
440.398,351,73
440.440,351,73
440.482,352,73
440.523,351,73
440.565,351,73
440.607,351,73
440.649,352,75
440.690,353,75
440.732,353,75
440.774,353,75
440.815,353,75
440.857,352,75
440.899,353,75
440.941,350,76
440.982,351,75
441.024,350,76
441.066,351,75
441.107,350,76
441.149,350,75
441.191,350,76
441.232,351,76
441.274,350,76
441.316,350,75
441.358,350,75
441.399,350,75
441.441,351,75
441.483,351,75
441.524,351,75
441.566,351,75
441.608,351,75
441.650,351,75
441.691,350,75
441.733,350,75
441.775,350,75
441.816,350,75
441.858,350,75
441.900,351,75
441.941,350,76
441.983,351,75
442.025,350,76
442.067,350,76
442.108,350,76
442.150,351,75
442.192,351,76
442.233,351,76
442.275,350,76
442.317,350,76
442.359,350,76
442.400,352,76
442.442,350,76
442.484,351,76
442.525,352,76
442.567,351,76
442.609,351,76
442.651,352,76
442.692,351,76
442.734,351,76
442.776,351,76
442.817,352,76
442.859,352,76
442.901,352,76
442.943,349,76
442.984,349,76
443.026,350,76
443.068,350,76
443.109,349,76
443.151,350,75
443.193,350,75
443.234,350,75
443.276,350,75
443.318,350,75
443.360,350,75
443.401,350,75
443.443,350,75
443.485,350,75
443.526,350,75
443.568,350,75
443.610,350,75
443.652,350,75
443.693,350,75
443.735,350,75
443.777,351,75
443.818,350,75
443.860,350,75
443.902,350,75
443.944,351,75
443.985,351,75
444.027,351,75
444.069,351,75
444.110,351,75
444.152,351,75
444.194,351,75
444.235,351,75
444.277,351,75
444.319,351,75
444.361,351,75
444.402,352,75
444.444,351,76
444.486,351,76
444.527,351,76
444.569,351,76
444.611,351,76
444.653,351,76
444.694,352,76
444.736,351,76
444.778,351,76
444.819,352,75
444.861,352,75
444.903,351,75
444.944,351,75
444.986,350,75
445.028,349,75
445.070,349,75
445.111,349,75
445.153,350,75
445.195,350,75
445.236,350,75
445.278,349,75
445.320,351,75
445.362,351,75
445.403,351,75
445.445,352,75
445.487,352,75
445.528,352,75
445.570,352,75
445.612,352,75
445.654,351,75
445.695,352,75
445.737,352,75
445.779,352,75
445.820,351,75
445.862,351,75
445.904,352,75
445.946,349,76
445.987,350,75
446.029,350,75
446.071,350,75
446.112,350,75
446.154,350,75
446.196,351,75
446.237,350,75
446.279,350,75
446.321,350,75
446.363,349,75
446.404,349,75
446.446,348,75
446.488,348,75
446.529,348,75
446.571,348,75
446.613,348,75
446.655,348,75
446.696,349,75
446.738,349,75
446.780,350,75
446.821,349,74
446.863,349,74
446.905,349,74
446.946,348,75
446.988,347,75
447.030,348,75
447.072,348,75
447.113,348,75
447.155,348,75
447.197,348,75
447.238,348,75
447.280,348,75
447.322,348,75
447.364,348,75
447.405,349,76
447.447,350,75
447.489,350,75
447.530,350,75
447.572,350,75
447.614,350,75
447.656,350,75
447.697,350,75
447.739,350,75
447.781,351,75
447.822,350,75
447.864,350,75
447.906,350,75
447.948,349,76
447.989,349,76
448.031,349,76
448.073,349,76
448.114,349,76
448.156,349,76
448.198,349,76
448.239,349,76
448.281,349,76
448.323,349,76
448.365,349,76
448.406,349,76
448.448,352,75
448.490,352,75
448.531,353,75
448.573,352,75
448.615,352,75
448.657,352,75
448.698,353,75
448.740,353,75
448.782,353,75
448.823,352,75
448.865,353,75
448.907,352,75
448.948,352,75
448.990,352,75
449.032,352,75
449.074,352,75
449.115,352,75
449.157,353,75
449.199,353,75
449.240,353,75
449.282,352,75
449.324,353,75
449.366,353,75
449.407,352,75
449.449,351,75
449.491,351,75
449.532,351,75
449.574,351,75
449.616,351,75
449.658,352,75
449.699,351,75
449.741,351,75
449.783,351,76
449.824,351,75
449.866,351,75
449.908,351,75
449.949,351,76
449.991,351,76
450.033,351,75
450.075,351,75
450.116,351,76
450.158,351,75
450.200,351,75
450.241,351,75
450.283,351,76
450.325,351,75
450.367,351,75
450.408,350,76
450.450,350,76
450.492,350,76
450.533,350,76
450.575,350,76
450.617,350,76
450.659,350,76
450.700,350,76
450.742,350,76
450.784,351,76
450.825,351,76
450.867,351,76
450.909,351,76
450.951,351,76
450.992,350,76
451.034,350,76
451.076,350,76
451.117,350,76
451.159,350,76
451.201,350,76
451.242,350,76
451.284,350,76
451.326,350,76
451.368,351,76
451.409,351,76
451.451,351,76
451.493,351,76
451.534,351,76
451.576,351,76
451.618,351,76
451.660,351,76
451.701,352,75
451.743,351,74
451.785,350,74
451.826,351,74
451.868,350,74
451.910,351,73
451.951,352,75
451.993,352,75
452.035,352,75
452.077,351,75
452.118,352,75
452.160,352,75
452.202,351,75
452.243,352,75
452.285,352,75
452.327,352,75
452.369,352,75
452.410,352,75
452.452,352,73
452.494,353,73
452.535,352,74
452.577,353,75
452.619,353,75
452.661,354,75
452.702,354,75
452.744,354,75
452.786,354,75
452.827,354,75
452.869,354,75
452.911,353,75
452.953,350,76
452.994,351,76
453.036,351,76
453.078,350,76
453.119,350,76
453.161,350,76
453.203,350,76
453.244,350,76
453.286,351,76
453.328,351,76
453.370,350,76
453.411,351,75
453.453,353,75
453.495,353,75
453.536,353,76
453.578,352,76
453.620,353,75
453.662,353,75
453.703,353,75
453.745,353,76
453.787,353,76
453.828,353,76
453.870,353,76
453.912,353,76
453.953,353,75
453.995,353,75
454.037,353,75
454.079,353,75
454.120,353,75
454.162,353,75
454.204,353,75
454.245,352,75
454.287,352,75
454.329,352,75
454.371,353,75
454.412,353,75
454.454,350,76
454.496,351,75
454.537,350,75
454.579,350,75
454.621,350,75
454.663,350,75
454.704,350,75
454.746,350,75
454.788,350,75
454.829,350,75
454.871,351,75
454.913,350,75
454.955,351,75
454.996,351,75
455.038,351,75
455.080,351,75
455.121,351,75
455.163,351,75
455.205,351,75
455.246,351,75
455.288,351,75
455.330,350,74
455.372,350,74
455.413,350,73
455.455,353,75
455.497,353,75
455.538,352,75
455.580,352,75
455.622,352,75
455.664,352,75
455.705,352,75
455.747,352,75
455.789,352,75
455.830,352,75
455.872,352,75
455.914,353,75
455.956,353,75
455.997,353,75
456.039,353,75
456.081,353,75
456.122,353,75
456.164,353,75
456.206,353,75
456.247,353,75
456.289,353,75
456.331,353,75
456.373,353,75
456.414,353,75
456.456,351,74
456.498,351,74
456.539,351,74
456.581,350,74
456.623,352,75
456.665,352,75
456.706,351,76
456.748,351,76
456.790,351,76
456.831,351,76
456.873,351,76
456.915,351,75
456.956,354,75
456.998,354,75
457.040,354,75
457.082,354,75
457.123,354,75
457.165,354,75
457.207,354,75
457.248,353,75
457.290,354,75
457.332,354,75
457.374,353,75
457.415,354,75
457.457,352,76
457.499,352,75
457.540,352,75
457.582,352,75
457.624,352,75
457.666,352,75
457.707,352,75
457.749,352,75
457.791,352,75
457.832,352,75
457.874,351,75
457.916,352,75
457.958,352,75
457.999,352,75
458.041,352,75
458.083,352,75
458.124,351,75
458.166,351,75
458.208,352,75
458.249,351,75
458.291,351,75
458.333,351,75
458.375,351,75
458.416,351,75
458.458,351,75
458.500,351,75
458.541,350,75
458.583,351,75
458.625,351,75
458.667,351,75
458.708,351,75
458.750,351,75
458.792,351,75
458.833,351,75
458.875,351,75
458.917,351,75
458.958,351,75
459.000,351,75
459.042,351,75
459.084,351,75
459.125,351,75
459.167,351,75
459.209,350,75
459.250,350,75
459.292,350,75
459.334,350,75
459.376,350,75
459.417,350,75
459.459,352,75
459.501,353,75
459.542,352,75
459.584,352,75
459.626,353,75
459.668,352,75
459.709,352,75
459.751,351,75
459.793,351,76
459.834,352,75
459.876,352,76
459.918,352,75
459.960,351,76
460.001,351,76
460.043,352,76
460.085,350,75
460.126,351,76
460.168,350,76
460.210,350,76
460.251,351,75
460.293,350,76
460.335,350,76
460.377,350,76
460.418,351,76
460.460,351,76
460.502,351,76
460.543,351,76
460.585,351,75
460.627,352,76
460.669,352,76
460.710,352,75
460.752,352,75
460.794,352,75
460.835,353,75
460.877,352,75
460.919,352,75
460.960,351,75
461.002,352,75
461.044,351,75
461.086,351,75
461.127,351,75
461.169,351,75
461.211,351,75
461.252,351,75
461.294,351,75
461.336,350,75
461.378,350,76
461.419,351,75
461.461,351,75
461.503,351,76
461.544,351,76
461.586,351,76
461.628,351,76
461.670,350,75
461.711,351,75
461.753,351,75
461.795,351,75
461.836,350,74
461.878,350,75
461.920,351,74
461.961,351,75
462.003,351,75
462.045,351,75
462.087,351,75
462.128,352,75
462.170,352,75
462.212,352,75
462.253,352,75
462.295,352,75
462.337,352,75
462.379,352,75
462.420,352,75
462.462,351,76
462.504,351,76
462.545,351,76
462.587,351,76
462.629,351,76
462.671,351,76
462.712,351,76
462.754,351,76
462.796,351,76
462.837,351,75
462.879,351,75
462.921,352,75
462.963,353,75
463.004,353,75
463.046,353,75
463.088,353,75
463.129,353,75
463.171,353,75
463.213,353,75
463.254,353,75
463.296,353,75
463.338,352,74
463.380,352,74
463.421,352,74
463.463,351,74
463.505,351,74
463.546,351,74
463.588,351,74
463.630,351,74
463.672,351,74
463.713,351,74
463.755,351,74
463.797,351,74
463.838,352,74
463.880,351,74
463.922,351,74
463.963,356,74
464.005,356,74
464.047,355,74
464.089,356,74
464.130,355,74
464.172,356,74
464.214,355,74
464.255,354,74
464.297,354,75
464.339,354,74
464.381,354,74
464.422,354,74
464.464,350,75
464.506,351,75
464.547,351,75
464.589,351,75
464.631,350,75
464.673,351,75
464.714,351,75
464.756,351,75
464.798,351,76
464.839,351,75
464.881,351,76
464.923,351,75
464.965,351,75
465.006,351,75
465.048,350,75
465.090,350,75
465.131,351,75
465.173,351,75
465.215,350,75
465.256,351,75
465.298,350,75
465.340,351,75
465.382,351,75
465.423,351,75
465.465,352,75
465.507,352,75
465.548,351,76
465.590,352,75
465.632,351,75
465.674,351,75
465.715,351,75
465.757,351,75
465.799,351,75
465.840,351,75
465.882,351,75
465.924,351,75
465.965,351,76
466.007,351,75
466.049,351,75
466.091,351,75
466.132,351,75
466.174,351,75
466.216,351,75
466.257,351,75
466.299,351,75
466.341,352,75
466.383,352,75
466.424,351,75
466.466,351,75
466.508,351,75
466.549,351,75
466.591,351,75
466.633,351,75
466.675,351,75
466.716,350,75
466.758,350,75
466.800,350,75
466.841,351,75
466.883,351,75
466.925,351,75
466.966,351,75
467.008,351,75
467.050,351,75
467.092,351,75
467.133,351,75
467.175,351,75
467.217,351,75
467.258,350,75
467.300,351,75
467.342,351,75
467.384,351,75
467.425,351,75
467.467,351,76
467.509,352,75
467.550,352,75
467.592,352,75
467.634,352,75
467.676,352,75
467.717,352,75
467.759,352,75
467.801,352,75
467.842,352,75
467.884,352,75
467.926,351,75
467.968,351,75
468.009,351,75
468.051,351,75
468.093,351,75
468.134,351,75
468.176,351,75
468.218,351,75
468.259,351,75
468.301,351,75
468.343,351,75
468.385,351,75
468.426,351,75
468.468,350,76
468.510,350,76
468.551,350,76
468.593,350,76
468.635,350,76
468.677,350,76
468.718,350,76
468.760,350,76
468.802,350,76
468.843,350,76
468.885,350,76
468.927,350,76
468.968,351,75
469.010,350,75
469.052,350,75
469.094,350,75
469.135,350,76
469.177,350,75
469.219,350,75
469.260,350,75
469.302,351,75
469.344,351,75
469.386,351,75
469.427,351,75
469.469,350,75
469.511,350,75
469.552,350,75
469.594,350,75
469.636,350,75
469.678,350,75
469.719,350,75
469.761,350,75
469.803,350,75
469.844,349,75
469.886,350,75
469.928,350,75
469.970,350,75
470.011,350,75
470.053,351,75
470.095,351,75
470.136,350,75
470.178,350,75
470.220,350,75
470.261,350,75
470.303,350,75
470.345,351,75
470.387,351,74
470.428,351,74
470.470,350,75
470.512,351,75
470.553,350,75
470.595,350,75
470.637,350,75
470.679,351,75
470.720,351,75
470.762,351,75
470.804,351,75
470.845,351,75
470.887,351,75
470.929,352,75
470.970,351,75
471.012,351,75
471.054,351,75
471.096,351,75
471.137,351,75
471.179,351,75
471.221,351,75
471.262,351,75
471.304,351,75
471.346,351,75
471.388,351,75
471.429,351,75
471.471,353,74
471.513,353,74
471.554,352,73
471.596,352,72
471.638,352,73
471.680,352,72
471.721,352,72
471.763,353,74
471.805,353,74
471.846,353,73
471.888,353,73
471.930,353,73
471.972,350,74
472.013,351,74
472.055,351,75
472.097,351,75
472.138,351,75
472.180,351,75
472.222,351,75
472.263,351,75
472.305,352,75
472.347,352,75
472.389,351,75
472.430,352,75
472.472,354,75
472.514,354,75
472.555,354,75
472.597,354,75
472.639,354,75
472.681,353,75
472.722,353,75
472.764,353,75
472.806,353,75
472.847,353,75
472.889,353,75
472.931,354,75
472.972,352,74
473.014,352,74
473.056,352,74
473.098,353,74
473.139,353,74
473.181,353,74
473.223,353,74
473.264,353,74
473.306,353,74
473.348,353,74
473.390,353,74
473.431,353,74
473.473,351,75
473.515,351,75
473.556,351,75
473.598,350,75
473.640,350,75
473.682,350,75
473.723,350,75
473.765,351,75
473.807,351,75
473.848,350,75
473.890,351,75
473.932,351,75
473.973,352,75
474.015,352,75
474.057,351,75
474.099,352,75
474.140,352,75
474.182,352,75
474.224,351,75
474.265,351,75
474.307,352,75
474.349,351,75
474.391,351,75
474.432,352,75
474.474,352,75
474.516,352,75
474.557,352,75
474.599,351,75
474.641,352,75
474.683,352,75
474.724,352,75
474.766,352,75
474.808,352,75
474.849,352,75
474.891,352,75
474.933,352,75
474.975,352,75
475.016,352,75
475.058,351,75
475.100,351,75
475.141,352,75
475.183,352,75
475.225,352,75
475.266,352,75
475.308,352,75
475.350,352,75
475.392,352,75
475.433,352,75
475.475,353,75
475.517,353,75
475.558,353,75
475.600,352,75
475.642,353,75
475.684,353,75
475.725,352,75
475.767,352,75
475.809,352,75
475.850,352,75
475.892,352,75
475.934,352,75
475.975,350,75
476.017,350,75
476.059,351,75
476.101,350,75
476.142,350,75
476.184,350,75
476.226,350,75
476.267,350,75
476.309,351,75
476.351,350,75
476.393,350,75
476.434,350,75
476.476,349,75
476.518,349,75
476.559,349,75
476.601,351,75
476.643,351,74
476.685,351,74
476.726,351,74
476.768,351,74
476.810,351,74
476.851,351,74
476.893,351,74
476.935,351,74
476.977,351,75
477.018,351,75
477.060,350,75
477.102,350,75
477.143,350,75
477.185,350,75
477.227,350,75
477.268,350,75
477.310,350,75
477.352,350,75
477.394,351,75
477.435,351,74
477.477,351,74
477.519,351,75
477.560,350,75
477.602,351,75
477.644,351,75
477.686,351,75
477.727,351,75
477.769,351,75
477.811,351,75
477.852,351,75
477.894,351,75
477.936,351,75
477.977,350,75
478.019,350,75
478.061,350,75
478.103,350,75
478.144,350,75
478.186,350,75
478.228,350,75
478.269,350,75
478.311,350,75
478.353,350,75
478.395,350,75
478.436,349,75
478.478,350,76
478.520,350,76
478.561,350,76
478.603,350,75
478.645,350,75
